5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.07539537003e-06	1.74413209821e-07	4.66683899468e-08	1.74413209821e-07	5.55932669461e-06	-1.62030470872e-08	4.66683899468e-08	-1.62030470872e-08	4.62312487744e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.07539537003e-06	1.74413209821e-07	4.66683899468e-08	1.74413209821e-07	5.55932669461e-06	-1.62030470872e-08	4.66683899468e-08	-1.62030470872e-08	4.62312487744e-06	0.0	8.69590316914e-07
1	nan	nan	1	1	32.0	32.0	32.0	1.002	1.1425639006e-20	-8.07104939086e-20	-2.9716463506e-22	1.0	2.01569439618e-19	2.61389073567e-22	-2.50180776267e-21	1.0	481556521.804	-805219.427159	3078094.8822	-803612.429279	163350584.633	-1200420.95848	3071951.31481	-1200421.1646	167098380.036	0.001998002662673058	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	481556521.804	-803612.202753493	3071950.980239521	-803612.429279	163024535.56187624	-1198024.9086626747	3071951.31481	-1198025.1143712574	166764850.33532935	0.00133200177512	316732947.673
2	nan	nan	1	1	32.0	32.0	32.0	1.004	5.74797467905e-21	5.03110273709e-19	7.56870260486e-22	1.0	-2.43085220972e-19	2.74706681429e-21	1.20040450494e-20	1.0	836469047.516	-1153287.61841	4150614.26877	-1148693.06243	390153273.101	-1835652.74647	4134078.47117	-1835652.7907	397856750.09	0.003992021269537457	0.0	0.0	0.0	-4.440892098500627e-16	0.0	0.0	0.0	-4.440892098500627e-16	836469047.516	-1148692.8470219125	4134077.956942231	-1148693.06243	388598877.59063745	-1828339.3889143425	4134078.47117	-1828339.4329681275	396271663.436255	0.00266134751303	444156962.819
3	nan	nan	1	1	32.0	32.0	32.0	1.006	1.19506918999e-21	-1.50758133413e-18	7.49425634973e-21	1.0	6.74896661782e-19	2.53117267441e-22	4.41590370011e-20	1.0	1126134868.74	-1272535.85687	4196411.80408	-1264947.24905	650200512.037	-1889328.41905	4171381.32877	-1889328.27867	659622442.265	0.005982071677547469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1126134868.74	-1264946.1797912526	4171383.5030616303	-1264947.2490500002	646322576.5775348	-1878060.0586978132	4171381.3287699996	-1878059.9191550692	655688312.3906561	0.00398804778503	475269755.446
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-1.28341207941e-20	1.85371175273e-19	8.19570550918e-21	1.0	7.21572809387e-19	3.59658130338e-21	5.63309997149e-20	1.0	1408180261.49	-1376248.57506	4115324.67071	-1365330.7086	914554357.148	-1928614.03975	4082654.99689	-1928614.4598	924907043.55	0.007968169649176881	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1408180261.49	-1365325.9673214285	4082663.3637996037	-1365330.7086	907295989.234127	-1913307.5791170634	4082654.99689	-1913307.9958333327	917566511.4583333	0.00531211309945	495895930.304
5	nan	nan	1	1	32.0	32.0	32.0	1.01	1.44756607197e-22	1.37359958159e-19	-4.10281583826e-22	1.0	-2.35935733502e-18	2.7942161092e-21	1.18204109534e-20	1.0	1687584287.16	-1459961.68452	4053444.76306	-1445513.40035	1180591382.33	-2005091.27278	4013296.83308	-2005094.37156	1191591418.88	0.009950330853168092	0.0	0.0	0.0	-4.440892098500627e-16	0.0	0.0	0.0	-4.440892098500627e-16	1687584287.16	-1445506.6183366335	4013311.646594059	-1445513.40035	1168902358.7425742	-1985238.883940594	4013296.83308	-1985241.9520396069	1179793484.039604	0.00663355390211	513387710.677
6	nan	nan	1	1	32.0	32.0	32.0	1.012	4.52136922821e-21	-5.53615440369e-19	-1.97431468604e-20	1.0	1.1663246637e-19	5.05903662637e-21	7.33543767212e-21	1.0	1965452175.12	-1530638.84624	4018873.70909	-1512496.14483	1447693789.67	-2097831.3225	3971196.76099	-2097830.23885	1459220380.09	0.011928570865273812	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1965452175.1199996	-1512488.9784980237	3971219.0801284583	-1512496.14483	1430527460.1482213	-2072955.852272727	3971196.760989999	-2072954.7814723318	1441917371.6304348	0.00795238057685	529385021.915
7	nan	nan	1	1	32.0	32.0	32.0	1.014	-1.05713682284e-21	1.17049365399e-18	-1.57594450304e-20	1.0	-5.5831250276e-18	1.22919039025e-20	1.95942543502e-20	1.0	2242201903.53	-1603337.5446	4011969.43276	-1581217.19534	1715632443.92	-2196320.12822	3956530.21836	-2196321.45294	1727617334.15	0.013902905168991434	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2242201903.5300007	-1581200.7343195267	3956577.3498619334	-1581217.19534	1691945210.9664695	-2165996.1816765284	3956530.218360002	-2165997.488106519	1703764629.3392506	0.00926860344599	544506152.9
8	nan	nan	1	1	32.0	32.0	32.0	1.016	7.47920166258e-20	1.90343192499e-18	-1.71888131289e-20	1.0	5.59723342013e-19	1.21463201147e-20	8.84090638697e-21	1.0	2518030324.83	-1675294.87433	4026280.42781	-1648939.29784	1984296028.75	-2292077.31558	3962820.98288	-2292073.93956	1996705837.04	0.015873349156290163	0.0	0.0	0.0	4.440892098500625e-16	0.0	0.0	0.0	4.440892098500625e-16	2518030324.83	-1648912.2778838584	3962874.436820866	-1648939.2978399997	1953047272.3917325	-2255981.609822835	3962820.982880004	-2255978.286968503	1965261650.6299212	0.0105822327709	559039051.918
9	nan	nan	1	1	32.0	32.0	32.0	1.018	5.8015139442e-20	5.41672606685e-18	-1.10709853184e-20	1.0	-8.14387768072e-18	1.91310332071e-20	-2.35283253435e-20	1.0	2793046174.27	-1740565.06442	4050803.10863	-1709819.45814	2253628645.04	-2384579.07164	3979116.62629	-2384577.73693	2266437388.45	0.017839918128331016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2793046174.27	-1709788.8648526522	3979177.9063163064	-1709819.4581399998	2213780594.341847	-2342415.5910019646	3979116.626290012	-2342414.2798919636	2226362857.0235753	0.0118932787522	573141505.727
10	nan	nan	1	1	32.0	32.0	32.0	1.02	2.73234299939e-20	1.87811688952e-18	1.82641479252e-21	1.0	1.40162776947e-18	2.33033322168e-20	-4.81948512098e-20	1.0	3067317416.73	-1802598.53719	4083468.46893	-1767299.9585	2523596883.73	-2478778.02964	4003321.51652	-2478772.64474	2536781441.24	0.01980262729617973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3067317416.73	-1767253.4678333334	4003400.459735294	-1767299.9585	2474114591.8921566	-2430174.538862745	4003321.5165200043	-2430169.2595490157	2487040628.6666665	0.0132017515308	586910623.518
