5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.96326375017e-06	4.85082399102e-07	-4.68285391747e-07	4.85082399102e-07	2.21077782377e-06	2.8235449884e-07	-4.68285391747e-07	2.8235449884e-07	2.39437674549e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.96326375017e-06	4.85082399102e-07	-4.68285391747e-07	4.85082399102e-07	2.21077782377e-06	2.8235449884e-07	-4.68285391747e-07	2.8235449884e-07	2.39437674549e-06	0.0	1.43692332571e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	-2.26316615595e-21	-1.15703542542e-19	-2.9914857606e-22	1.0	-3.00587405037e-19	6.91316196941e-22	2.95799787049e-21	1.0	477705917.655	365856.534635	-957260.973245	365126.008515	167424162.55	-5411850.67951	-955351.696315	-5411851.1529	166870415.337	0.001998002662673058	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	477705917.6549999	365126.28207085823	-955350.2726996008	365126.008515	167089982.58483034	-5401048.58234531	-955351.6963149998	-5401049.054790419	166537340.6556886	0.00133200177512	311038383.395
2	nan	nan	1	1	32.0	32.0	32.0	1.004	3.31004593919e-20	7.07603383202e-20	-4.05318500151e-23	1.0	-1.79353053746e-18	-2.57377247596e-21	-2.19140823781e-20	1.0	832452409.051	355660.301647	-497691.230727	354242.955386	396560430.248	-8180273.73562	-495709.039176	-8180273.77873	395496524.368	0.003992021269537457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	832452409.051	354243.3283336653	-495708.3971384462	354242.955386	394980508.21513945	-8147683.003605578	-495709.039176	-8147683.046543826	393920841.00398403	0.00266134751302	438231251.061
3	nan	nan	1	1	32.0	32.0	32.0	1.006	-1.81979734762e-22	-1.35298293201e-18	2.91002139496e-21	1.0	-2.62797048707e-18	-3.01465974245e-21	-5.78385363812e-20	1.0	1120437198.74	1263387.36168	-365584.535287	1255850.93881	657631048.826	-9277106.32919	-363403.299545	-9277105.68316	657896215.531	0.005982071677547469	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1120437198.74	1255852.248190855	-363404.11062326044	1255850.93881	653708796.0497018	-9221775.675139166	-363403.2995450009	-9221775.03296223	653972381.2435389	0.00398804778503	466875464.934
4	nan	nan	1	1	32.0	32.0	32.0	1.008	4.46015786289e-21	5.63058534242e-19	9.81532514855e-21	1.0	-4.63976193493e-18	-9.01709585744e-21	-1.21159625862e-19	1.0	1400767053.61	1861798.91824	-201141.680716	1847024.05031	922783291.02	-9862077.27586	-199538.404637	-9862080.7125	924064705.521	0.007968169649176881	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1400767053.61	1847022.7363492064	-199545.31817063494	1847024.05031	915459614.1071428	-9783806.821289683	-199538.4046369995	-9783810.230654767	916730858.6517857	0.00531211309945	484979901.779
5	nan	nan	1	1	32.0	32.0	32.0	1.01	-1.05283548366e-20	-2.86434448154e-19	1.34598829275e-20	1.0	-3.24751728874e-18	-1.07897439101e-20	-1.34125268374e-20	1.0	1678569655.29	2284462.41961	-113675.347681	2261844.65208	1189572142.59	-10336925.1945	-112537.178981	-10336927.2507	1191579801.55	0.009950330853168092	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1678569655.29	2261843.979811881	-112549.84918910892	2261844.65208	1177794200.5841584	-10234579.400495049	-112537.17898100034	-10234581.436336638	1179781981.7326732	0.00663355390211	500114187.989
6	nan	nan	1	1	32.0	32.0	32.0	1.012	9.30611276347e-20	2.89033449638e-20	1.62888406224e-20	1.0	5.93328960605e-18	-7.42973626195e-21	9.70456566453e-20	1.0	1954949643.54	2634581.92373	-78909.0574321	2603349.10415	1457396434.37	-10768288.3644	-77956.8740489	-10768286.315	1459964596.44	0.011928570865273812	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	1954949643.54	2603341.821867589	-77973.37690918974	2603349.10415	1440115053.7252963	-10640601.150592884	-77956.87404889996	-10640599.125494061	1442652763.2806325	0.00795238057685	513920822.456
7	nan	nan	1	1	32.0	32.0	32.0	1.014	-8.76215879265e-20	7.23554734135e-19	6.94666278422e-21	1.0	-1.60570170519e-18	-1.2758433768e-20	-8.50912424327e-20	1.0	2230299542.78	2950429.24549	-63025.9731988	2909694.3804	1726038461.16	-11181687.2691	-62130.5738843	-11181694.8097	1729051885.6	0.013902905168991434	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2230299542.78	2909693.5359861935	-62155.792109270245	2909694.3804	1702207555.3846154	-11027304.999112425	-62130.57388429877	-11027312.435601579	1705179374.3589742	0.00926860344599	526982732.379
8	nan	nan	1	1	32.0	32.0	32.0	1.016	6.92978829972e-20	-4.35216116211e-19	-1.77761113638e-20	1.0	-2.76076771697e-18	-1.06011467305e-20	-7.11226434285e-20	1.0	2504799707.55	3239709.17257	-53126.7088282	3188692.94719	1995388334.63	-11588831.9031	-52258.9683963	-11588835.378	1998779132.75	0.015873349156290163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2504799707.55	3188690.1304822834	-52290.067744291366	3188692.94719	1963964896.2893703	-11406330.613287402	-52258.968396300865	-11406334.033464573	1967302296.0137796	0.0105822327709	539563966.614
9	nan	nan	1	1	32.0	32.0	32.0	1.018	-5.31579348851e-20	2.14466426139e-19	-4.88615587835e-20	1.0	-1.16989312086e-18	-2.60264107934e-20	-2.24728428818e-20	1.0	2778550713.29	3508514.1909	-45961.5618198	3446482.39375	2265386901.23	-11984461.2951	-45110.0088482	-11984452.6355	2269109559.06	0.017839918128331016	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2778550713.29	3446477.594204322	-45148.881944793786	3446482.3937500003	2225330944.233792	-11772555.299705304	-45110.00884819952	-11772546.793222006	2228987779.0373282	0.0118932787522	551809633.54
10	nan	nan	1	1	32.0	32.0	32.0	1.02	1.4120965673e-19	3.99587792867e-19	-5.01106015085e-20	1.0	1.78388468094e-17	-2.69396181896e-20	2.39121371477e-19	1.0	3051615479.55	3763131.92057	-38227.6675004	3689379.3211	2536008659.27	-12369029.8253	-37406.3834571	-12369063.2922	2540010055.75	0.01980262729617973	0.0	0.0	0.0	4.440892098500625e-16	0.0	0.0	0.0	2.2204460492503128e-16	3051615479.55	3689345.0201666667	-37478.10539254909	3689379.3211000003	2486282999.2843137	-12126499.82872549	-37406.383457099	-12126532.63941172	2490205937.009804	0.0132017515308	563808863.129
