5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	-8.29100899817e-06	-1.18280934893e-06	-3.58606700993e-07	-1.18280934893e-06	-3.09304846394e-06	-1.56940740889e-07	-3.58606700993e-07	-1.56940740889e-07	-1.44397642261e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.29100899817e-06	-1.18280934893e-06	-3.58606700993e-07	-1.18280934893e-06	-3.09304846394e-06	-1.56940740889e-07	-3.58606700993e-07	-1.56940740889e-07	-1.44397642261e-05	0.0	1.00719299507e-05
1	nan	nan	1	1	32.0	32.0	32.0	1.002	-4.09454403214e-22	5.30650192379e-19	-8.32970876841e-22	1.0	2.32862922962e-19	3.32940196553e-22	-2.28661672631e-20	1.0	476570191.09	-17233414.905	6988166.85635	-17199016.6773	164214939.523	6441768.24243	6974220.59863	6441768.05454	171207926.61	0.001998002662673058	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	476570191.0899999	-17199016.871257484	6974218.419510977	-17199016.677299995	163887165.19261476	6428910.4215868255	6974220.59863	6428910.234071855	170866194.2215569	0.00133200177512	311118125.52
2	nan	nan	1	1	32.0	32.0	32.0	1.004	1.36691596224e-20	-5.37664627104e-18	-5.83476660483e-20	1.0	-1.30027539696e-18	-5.63934518511e-20	-6.84177628255e-20	1.0	830758858.493	-24835433.0678	1437536.60501	-24736489.3373	393258454.228	8307953.61654	1431811.30901	8307954.19971	400544648.573	0.003992021269537457	0.0	0.0	0.0	-4.440892098500627e-16	0.0	0.0	0.0	-4.440892098500627e-16	830758858.493	-24736487.11932271	1431809.3675398408	-24736489.3373	391691687.47808766	8274854.199741036	1431811.3090099979	8274854.780587649	398948853.1603586	0.00266134751303	437828180.173
3	nan	nan	1	1	32.0	32.0	32.0	1.006	-8.16741593223e-20	-1.47286621818e-18	2.96047941233e-20	1.0	2.06522286934e-18	-1.12949858283e-19	3.22732787794e-20	1.0	1119572800.25	-24709399.5106	-1439672.74011	-24562026.4031	654998728.716	8388655.82557	-1431088.43888	8388653.5174	661521195.057	0.005982071677547469	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1119572800.2500002	-24562027.346520875	-1431086.22277336	-24562026.4031	651092175.6620278	8338624.0810835	-1431088.438880001	8338621.786679923	657575740.6133201	0.00398804778503	467443396.673
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-4.69011407318e-22	3.07990940353e-18	-1.34837057291e-19	1.0	-1.84555244317e-18	1.15623306023e-19	1.04879884227e-19	1.0	1399634729.94	-24109290.617	-1829080.43376	-23917950.779	920676739.132	8766442.68714	-1814571.10347	8766437.66897	927444185.07	0.007968169649176881	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1399634729.94	-23917947.0406746	-1814563.9223809522	-23917950.779	913369780.8849206	8696867.745178571	-1814571.1034699972	8696862.766835315	920083516.9345239	0.00531211309945	484960833.073
5	nan	nan	1	1	32.0	32.0	32.0	1.01	5.19105465214e-20	6.47650986766e-18	-4.54353766863e-20	1.0	-8.59972119986e-20	6.16315730801e-20	7.33444505539e-20	1.0	1676985814.31	-23605035.124	-1763117.18563	-23371334.9897	1187721628.19	9108415.10147	-1745674.76201	9108408.99954	1195143591.95	0.009950330853168092	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1676985814.31	-23371321.904950496	-1745660.579831683	-23371334.9897	1175962008.108911	9018232.773732672	-1745674.7620099923	9018226.73221782	1183310487.079208	0.00663355390211	499288369.653
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-4.66926912174e-20	3.77279641645e-18	-4.52765580087e-20	1.0	2.0537558713e-18	1.05889044574e-19	5.44619024027e-19	1.0	1952880389.32	-23223192.9056	-1656504.53826	-22947821.9577	1455625908.68	9460846.27503	-1636874.97436	9460847.35632	1463922600.31	0.011928570865273812	0.0	0.0	0.0	6.661338147750937e-16	0.0	0.0	0.0	4.440892098500625e-16	1952880389.3199997	-22947819.07667984	-1636862.1919565215	-22947821.9577	1438365522.4110672	9348662.327104744	-1636874.9743599948	9348663.395573124	1446563834.2984188	0.00795238057685	512273994.212
7	nan	nan	1	1	32.0	32.0	32.0	1.014	-3.62470544421e-20	-1.60371543774e-18	-1.093268072e-19	1.0	2.14764893584e-18	-1.17198257909e-19	7.15676665981e-20	1.0	2227758841.55	-22949679.0541	-1574380.20246	-22632814.5091	1724249940.12	9819929.60754	-1552671.05432	9819919.39703	1733492936.3	0.013902905168991434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2204460492503136e-16	2227758841.55	-22632819.579980277	-1552643.197692308	-22632814.509100005	1700443727.928994	9684348.725384615	-1552671.054320003	9684338.65584813	1709559108.7771204	0.00926860344599	524559783.177
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-1.51913373857e-19	6.64143851486e-18	-1.56131994981e-19	1.0	2.56140023214e-18	-9.802421131e-20	3.72982355645e-19	1.0	2501803324.66	-22777503.9807	-1520742.23527	-22418795.5151	1993549452.46	10178358.8778	-1496810.87855	10178374.9307	2003722335.06	0.015873349156290163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2501803324.66	-22418803.13061024	-1496793.538651575	-22418795.5151	1962154972.8937008	10018069.761614174	-1496810.8785499872	10018085.561712604	1972167652.6181102	0.0105822327709	536407387.896
9	nan	nan	1	1	32.0	32.0	32.0	1.018	-2.22015276409e-21	7.30653866985e-18	-1.42936809849e-21	1.0	1.52721157084e-18	1.1494501792e-20	-1.35816439136e-19	1.0	2775114420.64	-22692699.1602	-1478197.37009	-22291425.4574	2263483745.45	10536618.065	-1452065.01583	10536679.4121	2274554079.5	0.017839918128331016	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2775114420.64	-22291453.006090373	-1452060.2849607074	-22291425.4574	2223461439.53831	10350312.441060903	-1452065.0158299836	10350372.703438118	2234336030.9430256	0.0118932787522	547958672.302
10	nan	nan	1	1	32.0	32.0	32.0	1.02	-4.89194614264e-20	-9.24104973501e-18	-3.41460156862e-21	1.0	6.59138871113e-20	4.72320129768e-20	-4.47127517032e-19	1.0	3047755039.37	-22667928.9742	-1436874.69613	-22223394.9762	2534029398.62	10892657.3453	-1408808.60266	10892646.5255	2545953851.31	0.01980262729617973	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	3047755039.37	-22223459.778627448	-1408700.6824803918	-22223394.9762	2484342547.6666665	10679075.828725489	-1408808.6026600231	10679065.221078431	2496033187.5588236	0.0132017515308	559297217.856
